,name,group,length,variety,sample_entropy,m_subsample_entropy_rdm,sd_subsample_entropy_rdm,m_subsample_entropy_mav,sd_subsample_entropy_mav,exp_variety,MTLD,zipf_intercept,zipf_slope,zipf_shift
20,FrancesBurnett_TheSecretGarden.txt,literature,83196,4808,8.919173998142416,8.5181431133043,0.0011804676434081784,8.3545861052474,0.015170128599564237,1180.5187671975139,77.52695902982629,12.240927447655118,-1.4809523690034812,27.5
21,LouisaAlcott_LittleWomen.txt,literature,191006,10785,9.42170140983085,8.763400483783752,0.0011214698100587839,8.656754242812303,0.012241458803799787,1453.9621807086007,119.1752135341196,12.195533387718692,-1.3423071268390434,20.5
22,AnnaSewell_BlackBeauty.txt,literature,60674,3949,8.760327503707122,8.380268189714425,0.0012237061213085099,8.263511009739702,0.0042295552144508974,1137.3556566563102,85.47148043818466,11.556265652434508,-1.4310183680696382,20.5
23,DanielDefoe_RobinsonCrusoe.txt,literature,112003,5856,8.732975135508616,8.262283935176173,0.0012930995682580715,8.097554361839467,0.005753960077413467,1206.0693405331829,69.8944848673947,12.015007634870017,-1.4115175113544194,21.0
24,StGeorgeRathborne_TheSpidersWeb.txt,literature,59652,6512,9.395207799327927,8.810982243458747,0.0017197804471180689,8.731309190956734,0.002410170064578665,1529.6428599441397,129.28727699530515,9.660013126271592,-1.1344632052342696,4.0
25,RudyardKipling_TheJungleBook.txt,literature,52315,4597,9.087418675817602,8.62253764169641,0.0010033122633785752,8.378832437996557,0.009259073740821577,1340.5506023827393,86.20195936298738,10.702234868203433,-1.302819383616538,18.0
26,LucyMontgomery_AnneOfGreenGables.txt,literature,106885,7531,9.209002660557662,8.645337954333744,0.002649640858294333,8.517996667967097,0.007533173189713693,1361.0964916055273,95.8867683109118,11.107200727198196,-1.2787389142149526,9.5
27,RobertStevenson_TreasureIsland.txt,literature,70120,5886,9.060481759666171,8.53412485787155,0.002730595147724557,8.415993843658852,0.004513666330979049,1355.878224159288,90.1348553984576,10.524081109106215,-1.2488891843025278,9.0
28,JMBarrie_PeterPan.txt,literature,47894,4808,9.012923173054562,8.531350387421343,0.0014188573584590358,8.442366829215858,0.008503857358590494,1304.6386931823736,89.55950914262495,9.597796472809332,-1.1710812720148607,3.5
29,JamesJoyce_Ulysses.txt,literature,272255,29882,10.547360847814126,9.331634809760564,0.0013713329272917463,9.047759514479988,0.06759504775754976,2042.6492434198958,108.38641510405226,10.334220893157578,-1.0353104896102898,0.5
